time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVBAT,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
0.000000000000000000e+00,8.876867609999999942e-93,-1.135736469999999932e-93,-1.134331779999999965e-93,-1.850258729999999981e-94,-3.392180490000000146e-94,-1.393037969999999954e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.282281389999999917e-53,9.999999979999999707e-10,4.954138149999999972e-42,-6.093498219999999712e-45,7.433103440000000555e-43,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000082e-05,0.000000000000000000e+00,-6.933959329999999607e-99,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.828756849999999896e-94,-7.942402859999999412e-45,4.951837099999999896e-42,9.999999979999999707e-10,6.696700160000000345e-11,1.209278049999999942e-93,0.000000000000000000e+00,-8.876867609999999811e-97,-6.971829120000000482e-45,8.353244950000000254e-93,-1.135743789999999973e-93,1.557717859999999902e-99
1.442799999999999942e-04,8.850791959999999305e-93,-1.131456589999999964e-93,-1.131384450000000093e-93,1.521673099999999898e-104,-3.379397480000000140e-94,-1.389420330000000084e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.415623919999999992e-55,9.999999979999999707e-10,4.537377730000000281e-42,-7.676725000000000546e-45,-5.209690969999999860e-52,0.000000000000000000e+00,0.000000000000000000e+00,1.542799999999999933e-04,0.000000000000000000e+00,1.383305349999999954e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.821406890000000157e-94,-7.676721350000000263e-45,4.528246670000000266e-42,9.999999979999999707e-10,6.567866639999999493e-10,1.205725820000000024e-93,0.000000000000000000e+00,-8.850791960000000085e-97,-1.385315110000000011e-45,8.091667509999999996e-93,-1.131456589999999964e-93,-3.501746170000000356e-105
2.942800000000000082e-04,8.824782640000000632e-93,-1.127314010000000060e-93,-1.127242140000000041e-93,1.516801720000000132e-104,-3.367024580000000081e-94,-1.384333279999999925e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.705285669999999784e-55,9.999999979999999707e-10,4.106326170000000272e-42,-7.674150419999999495e-45,-1.851823349999999898e-52,0.000000000000000000e+00,0.000000000000000000e+00,3.042799999999999802e-04,0.000000000000000000e+00,1.378240679999999924e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.811076950000000149e-94,-7.674146720000000589e-45,4.097198840000000099e-42,9.999999979999999707e-10,8.786577580000000044e-10,1.202182619999999916e-93,0.000000000000000000e+00,-8.824782639999999837e-97,-3.011733400000000070e-46,8.067888969999999530e-93,-1.127314010000000060e-93,-3.488120699999999903e-105
4.442800000000000221e-04,8.798849760000000583e-93,-1.123186609999999940e-93,-1.123114990000000052e-93,1.511920369999999951e-104,-3.354696980000000169e-94,-1.379264859999999947e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.231069929999999830e-58,9.999999979999999707e-10,3.675526859999999740e-42,-7.671557989999999703e-45,-6.433680820000000174e-53,0.000000000000000000e+00,0.000000000000000000e+00,4.542799999999999941e-04,0.000000000000000000e+00,1.373194560000000079e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.800784819999999745e-94,-7.671554279999999828e-45,3.666403260000000046e-42,9.999999979999999707e-10,9.570997439999999903e-10,1.198649840000000019e-93,0.000000000000000000e+00,-8.798849760000000468e-97,-1.070457609999999914e-46,8.044180330000000813e-93,-1.123186609999999940e-93,-3.460869760000000159e-105
5.942799999999999819e-04,8.772993080000000803e-93,-1.119074310000000083e-93,-1.119002960000000046e-93,1.507059639999999865e-104,-3.342414510000000009e-94,-1.374214990000000042e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.686184929999999986e-55,9.999999979999999707e-10,3.244979659999999791e-42,-7.668963079999999763e-45,-2.102128860000000042e-53,0.000000000000000000e+00,0.000000000000000000e+00,6.042800000000000081e-04,0.000000000000000000e+00,1.368166920000000058e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.790530379999999982e-94,-7.668959369999999888e-45,3.235859780000000154e-42,9.999999979999999707e-10,9.848327180000000309e-10,1.195127429999999967e-93,0.000000000000000000e+00,-8.772993079999999958e-97,-7.227031600000000354e-47,8.020541350000000382e-93,-1.119074310000000083e-93,-3.447244290000000093e-105
7.442800000000000500e-04,8.747212390000000605e-93,-1.114977069999999981e-93,-1.114905979999999935e-93,1.502211560000000012e-104,-3.330177009999999917e-94,-1.369183609999999929e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.368052090000000245e-55,9.999999979999999707e-10,2.814684410000000053e-42,-7.666368449999999579e-45,-5.671773529999999979e-54,0.000000000000000000e+00,0.000000000000000000e+00,7.542799999999999679e-04,0.000000000000000000e+00,1.363157689999999984e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.780313479999999760e-94,-7.666364739999999704e-45,2.805568259999999940e-42,9.999999979999999707e-10,9.946376430000000574e-10,1.191615379999999900e-93,0.000000000000000000e+00,-8.747212390000000179e-97,-6.602599679999999592e-47,7.996971850000000324e-93,-1.114977069999999981e-93,-3.447244290000000093e-105
8.942800000000000098e-04,8.721507449999999931e-93,-1.110894839999999906e-93,-1.110824010000000064e-93,1.497380100000000080e-104,-3.317984320000000210e-94,-1.364170649999999946e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.104173800000000055e-54,9.999999979999999707e-10,2.384640989999999928e-42,-7.663774590000000589e-45,-4.099874930000000227e-55,0.000000000000000000e+00,0.000000000000000000e+00,9.042800000000000360e-04,0.000000000000000000e+00,1.358166789999999934e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.770133989999999933e-94,-7.663770879999999470e-45,2.375528550000000089e-42,9.999999979999999707e-10,9.981041499999999752e-10,1.188113649999999949e-93,0.000000000000000000e+00,-8.721507450000000151e-97,-6.489002439999999835e-47,7.973471599999999802e-93,-1.110894839999999906e-93,-3.440431550000000018e-105
1.041500000000000108e-03,8.696352369999999248e-93,-1.106902790000000026e-93,-1.106832210000000101e-93,1.492653770000000119e-104,-3.306060999999999742e-94,-1.359268450000000003e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.415547520000000007e-05,9.999999979999999707e-10,3.554186640000000025e-06,4.097960649999999607e-12,2.823877049999999872e-11,4.979999999999999982e-01,0.000000000000000000e+00,1.051499999999999917e-03,0.000000000000000000e+00,1.353286160000000055e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.760179399999999751e-94,4.027027430000000028e-12,4.449829269999999817e-06,9.999999979999999707e-10,9.993166840000000953e-10,1.184686820000000100e-93,0.000000000000000000e+00,-8.696352369999999682e-97,2.783798970000000179e-15,7.950474039999999885e-93,-1.106902790000000026e-93,-3.413180609999999887e-105
1.191500000000000068e-03,8.670796889999999691e-93,-1.102850109999999966e-93,-1.102779800000000105e-93,1.487852250000000062e-104,-3.293956599999999779e-94,-1.354291789999999886e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.492114989999999898e-04,9.999999979999999707e-10,4.958427790000000048e-05,5.669461720000000304e-11,3.139346249999999963e-11,2.298000000000000043e+00,0.000000000000000000e+00,1.201500000000000094e-03,0.000000000000000000e+00,1.348331410000000013e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.750073619999999921e-94,5.661343920000000029e-11,5.053748450000000286e-05,9.999999979999999707e-10,9.997584139999999959e-10,1.181205450000000031e-93,0.000000000000000000e+00,-8.670796889999999658e-97,2.596749760000000060e-13,7.927110439999999344e-93,-1.102850109999999966e-93,-3.413180609999999887e-105
1.341500000000000027e-03,8.645316520000000073e-93,-1.098812280000000037e-93,-1.098742220000000094e-93,1.483070030000000052e-104,-3.281896519999999907e-94,-1.349333359999999943e-94,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.739770749999999810e-04,9.999999979999999707e-10,9.332063239999999617e-05,1.073482119999999982e-10,3.123251670000000040e-11,4.097999999999999865e+00,0.000000000000000000e+00,1.351500000000000054e-03,0.000000000000000000e+00,1.343394799999999987e-98,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.740004840000000034e-94,1.072651829999999997e-10,9.422823880000000371e-05,9.999999979999999707e-10,9.999145870000000576e-10,1.177734310000000058e-93,0.000000000000000000e+00,-8.645316520000000234e-97,6.593788520000000436e-13,7.903815490000000752e-93,-1.098812280000000037e-93,-3.385929660000000058e-105
